BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Commerce,"Business, Economics & Law",fees not listed,42272,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-commerce-2180,English,A,"The Bachelor of Business Management / Bachelor of Commerce is a flexible program for anyone interested in exploring accounting, financial management, banking or business analytics, and developing the knowledge and self-confidence to effectively manage a wide range of business environments.Under this program, you'll complete a range of compulsory courses that cover concepts relevant across the business world and financial services sector. You'll study topics including accounting, economics, marketing, business information systems, strategy, business law, management and more.You'll also be able to focus your career with flexible majors such as Accounting, Business Information Systems, Finance, Business Economics, Human Resources and Marketing. Alternatively, you can choose a mix of courses that suit your interests.During your studies you'll hear from guest lecturers from industry, examine real-life case studies, and undertake projects, placements and internships with leading businesses.You'll graduate with a combination of core and specialist knowledge, along with sharp analytical and technical skills. You'll develop the skills to confidently lead people and projects, be ready to adapt to ever-changing commercial environments and be in high demand with employers.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Chartered accountantBusiness analystStockbrokerEmployee relations officerInternational business executivePublic relations officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Communication,"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,40256,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-communication-2404,English,A,"This dual program provides you with a comprehensive basis for a career as a business leader and equips you with the skills and self-confidence to effectively manage a wide range of competitive business environments.During your studies, you'll hear from industry guest lecturers, examine real-life case studies and undertake projects, placements and internships with leading businesses. With courses developed in close collaboration with UQ industry partners, you'll study topics including accounting, economics, law, marketing, business information systems and strategy.Your grounding in business fundamentals will be complemented by studies in communication, which will prepare you for exciting roles at the centre of contemporary information society and economy. You'll develop skills in a number of areas: visual, written, multimedia, spoken and interpersonal communication and through researching and exploring communications.This program opens up a wide range of career opportunities in the public, private and not-for-profit sectors. Many of our alumni work in leadership positions across a huge range of industries.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Communications managerPublic relations account managerSocial media strategistMarketing officerBusiness development specialistHuman resources officerCopywriterAdvertising specialistInternational business executiveBusiness analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Economics,"Business, Economics & Law",fees not listed,42272,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-economics-2181,English,A,"This program allows you to combine specific business management studies with an area of study in the Bachelor of Economics.During your business studies, you'll hear from industry guest lecturers, examine real-life case studies and undertake projects, placements and internships with leading businesses. With course content developed in close collaboration with UQ industry partners, you'll study topics including accounting, economics, law, marketing, business information systems and strategy.The Bachelor of Economics will teach you how to question, analyse, model and predict behaviour. Economics is central to decision-making in business, markets, trade, government, health, and a range of other areas. You'll complete compulsory courses that will build your knowledge about key economic principles, theories and tools. You'll study topics including microeconomics, macroeconomics, econometrics, and more.You'll graduate from one of Australia's largest, most influential and most prestigious schools for economics. The school is home to more than 70 staff, including experts in energy and climate change, productivity and efficiency analysis, and development economics.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Investment analystEconomic consultantEconomics, policy and social analystBusiness systems plannerBusiness development managerBusiness management consultantInternational trade managerCorporate banking analystProduct managerPolicy evaluation officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Education (Secondary),"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,39792,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",7,https://future-students.uq.edu.au/study/programs/bachelors-business-management-education-secondary-2298,English,A,"This dual degree prepares pre-service teachers to teach Economics and Business in the senior phase of schooling. You will complete a major in Business Economics and graduate with two teaching areas in Business and Economics.You will be provided with opportunities to develop the appropriate knowledge and teaching strategies to effectively deal with literacy and numeracy demands and learning opportunities that exist in economics and business.In the education component of your studies, you'll be immersed in hands-on workshops, school visits and supervised professional experience placements throughout the program. All of this will give you a strong and practical understanding of day-to-day life in a school, so you know what it takes to play an instrumental role in shaping young adults into who they want to become.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Business secondary school teacherEconomics secondary school teacherSecondary school teacherHead of curriculum
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Information Technology,"Business, Economics & Law FacEngineering, Architecture & Information Technology",fees not listed,44416,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-information-technology-2299,English,A,"The dual Business Management / Information Technology program is designed to equip you with the skills and self-confidence to stay ahead of the game and effectively manage a wide range of business and technology environments.You'll graduate with technical skills to solve problems, support innovation and improve communication between people. You'll hone your business acumen and develop the ability to confidently lead people and projects.During your studies, you'll hear from industry guest lecturers, examine real-life case studies and undertake projects, placements and internships with leading businesses. With coursework developed in close collaboration with UQ industry partners, this program will give you a solid foundation in concepts relevant across the business world and technology-based industries.You'll study topics including human resources, international business, economics, marketing, business information systems and strategy, and learn about software engineering, design, mathematics, information systems and more.A diverse range of majors available across both disciplines will allow you to specialise and thrive, preparing you for rewarding employment opportunities.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:System architectSoftware developerSystems software engineerUser experience designerSolution designerCyber security specialistBusiness analystBusiness development managerCommercial analystInformation systems technician
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Journalism,"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,40256,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-journalism-2441,English,A,"This dual program will give you the business skills and self-confidence to succeed. You'll learn how to confidently lead people and projects, and how to work as a creative journalist.Journalism and digital media have never been so exciting, with new frontiers in researching and publishing leading to all kinds of opportunities.In your business degree you'll study topics like accounting, economics, marketing and strategy, while building an understanding of the fundamentals of journalism and media.With strong business and communication skills, you'll be prepared for a wide range of careers in journalism, media, digital content, media relations, and more. Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:CopywriterAccount managerPublic relations officerCorporate communications officerSocial media managerMarketing managerBusiness development specialistMarketing managerSales managerManaging director
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelors of Business Management / Laws (Honours),"Business, Economics & Law",fees not listed,43568,AUD,Years,5,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",7,https://future-students.uq.edu.au/study/programs/bachelors-business-management-laws-honours-2334,English,A,"The Bachelor of Business Management / Bachelor of Laws (Honours) is a flexible program for anyone interested in developing the knowledge and self-confidence to effectively manage a wide range of business environments.Under the business program, you'll complete a range of courses that cover concepts relevant across the business world. You'll study topics including accounting, economics, marketing, business information systems, strategy, management and more.During your studies you'll hear from guest lecturers from industry, examine real-life case studies and undertake projects, placements and internships with leading businesses.Through your law studies, you'll develop a sophisticated understanding of the law that will see you develop practical legal skills and stimulate thoughtful debate with a focus on ethical and social responsibility.UQ Law is proud to be the oldest law school in Queensland and one of Australia’s leading law schools, with strong working relationships with the community and the legal fraternity. Through these relationships, our students influence the law and its institutions for the benefit of society.You'll graduate with a combination of core and specialist knowledge and develop the skills to lead people and projects, adapt to ever-changing commercial environments and be in high demand with employers.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:SolicitorBarristerCommunity laws officerCourt reporterEnforcement officerBusiness analystManagement consultantDefence force and military lawyerContract administratorManaging director
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Business Management / Science,"Business, Economics & Law FacScience Faculty",fees not listed,43200,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-science-2335,English,A,"Take on the future with a deep understanding of both business management and science.You'll study a range of compulsory courses that cover the business world, from accounting, economics, law and marketing, to business information systems, strategy and more.Our flexible science program offers one of the broadest selections of science disciplines available in Australia – giving you the freedom to find or follow your scientific passion.Studying science at UQ equips you with comprehensive scientific knowledge as well the skills that will prepare you for the future of work, including critical thinking, data analysis, problem-solving, creative thinking, advanced technical capabilities and communication skills.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Marketing managerStrategy and innovation managerClinical pathologistResearch directorEnvironmental and science communicatorData analystAnalytical chemistSoftware engineerQuantitative analystFood technologist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,"Bachelors of Business Management / Tourism, Hospitality and Event Management","Business, Economics & Law",fees not listed,42272,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods or Specialist Mathematics,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-business-management-tourism-hospitality-and-event-management-2475,English,A,"Gain a rewarding international career in tourism, hospitality or event management, and challenge yourself to develop the skills to thrive in constantly changing and highly competitive business environments.With the skills you'll develop through the Bachelors of Business Management / Tourism, Hospitality and Event Management program, you'll be prepared to lead, develop and grow business and tourism ventures in Queensland and beyond.UQ Business School’s vast network of industry contacts means you can develop practical experience and professional connections through internships at some of the world’s biggest companies. Studying business opens up opportunities for a wide range of change-making careers in the public, private and not-for-profit sectors.Enhance your career prospects by combining a major in tourism, hospitality or event management with any major offered in the Bachelor of Business Management, such as marketing, human resources or international business.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Festival managerCasino managerMarketing managerHospitality entrepreneurTourism and events managerHotel and resort managerDigital marketing specialistSponsorship and fundraising coordinatorAdvertising specialistConference and convention centre marketing coordinator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelor of Business Management (Honours),"Business, Economics & Law",fees not listed,42272,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/bachelor-business-management-honours-2129,English,A,"The Bachelor of Business Management (Honours) is a one-year program that will teach you how to undertake research relevant to business now and in the future.You'll push the boundaries and develop high-level skills as you learn and work towards completing your thesis, with research conducted in a field you're passionate about.Throughout the journey, you'll be supported by a supervisor of your choosing who will help you develop a study plan, discuss your progress and provide feedback. Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Business controllerResearch administration officerRelationship managerEnterprise business development managerChief financial officerInvestment adviserDigital analystImplementation consultant
",Australia,No,Yes,No,Yes,No,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelor of Clinical Exercise Physiology (Honours),Health & Behavioural Sciences,fees not listed,38496,AUD,Years,4,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",7,,https://future-students.uq.edu.au/study/programs/bachelor-clinical-exercise-physiology-honours-2413,English,A,"UQ's Bachelor of Clinical Exercise Physiology (Honours) will prepare you for an exciting career as an Accredited Exercise Physiologist (AEP). Accredited Exercise Physiologists are the fastest growing group of allied health professionals in Australia.AEPs design and deliver exercise interventions that prevent and manage a range of musculoskeletal, cardiovascular, metabolic, neurologic, cancer and mental health conditions. They also provide advanced health and physical activity education, advice and support to help people lead a healthy and active lifestyle. Medicare and most private health insurers recognise and cover services supplied by AEPs.During your studies you'll embark on over 600 hours of practical experiences through our on-campus specialised exercise clinical and external industry placements. This experience is designed to develop your clinical skills and optimise your exposure to a wide range of work settings, clientele and practitioners. It can sometimes lead directly to future employment.Upon graduation you can gain accreditation with Exercise and Sports Science Australia (ESSA) as both an Accredited Exercise Physiologist and Accredited Exercise Scientist.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Exercise physiologistExercise scientistStrength and conditioning specialistCardiac scientistCorporate health and fitness adviserRehabilitation professional Active living coordinatorBiomechanistRespiratory technician
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Commerce,"Business, Economics & Law",fees not listed,42272,AUD,Years,3,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelor-commerce-2336,English,A,"Commerce graduates are in high demand for their in-depth understanding of how accounting, business information systems, data analytics and finance add value to business and the global economy.As you study our commerce program, you'll investigate topics such as:How can business performance be measured and assessed?How can company, project and investment value be determined to make buy/sell decisions?How do foreign markets, derivatives and debt markets affect my client’s portfolio?How applications of artificial intelligence in business processes, offerings and strategies provide impactful and productive deep learning opportunities.What is an auditor’s responsibility?How can big data be analysed to add value?What issues arise from operating in a virtual corporate environment?After examining the fundamental principles of commerce, you'll learn how you can apply and adapt them in response to specific challenges faced by businesses. You'll build specialised knowledge and skills through a major of your choice.This program will set you up for a thriving career in the public or private sectors in accounting, banking, financial management, business analysis, data scientists, business information systems and general management.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Chartered accountantMergers and acquisition adviserBusiness systems analystRisk managerCompany secretaryAuditorFinance managerCorporate treasurerData analyst
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Commerce / Economics,"Business, Economics & Law",fees not listed,42272,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-commerce-economics-2338,English,A,"By combining two areas of study in this dual degree program, you'll gain the essential skills and understanding of commerce, along with the broad knowledge and human insights found in the field in economics.During your commerce studies you'll complete a range of compulsory courses that cover concepts relevant across the financial services sector, including topics such as accounting, business information systems, business analytics and finance. You'll gain a combination of core and specialist knowledge, and the skills to apply what you've learned wherever your career takes you.With the economics program you'll challenge your personal thinking and current ideas of people and the world, learning how economics is central to decision-making in business, markets, trade, government, health and more. You'll undertake a variety of courses that will build your knowledge about key economic principles, theories and tools, and study topics including microeconomics, macroeconomics and econometrics.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Investment analystEconomic consultantEconomic analystPolicy analystInternational trade managerBusiness analystBusiness development manager
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Commerce / Information Technology,"Business, Economics & Law FacEngineering, Architecture & Information Technology",fees not listed,44416,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-commerce-information-technology-2339,English,A,"With a Bachelor of Commerce / Bachelor of Information Technology, you'll be ready to adapt to ever-changing commercial environments and be in high demand with employers.You'll graduate with a combination of core and specialist knowledge, along with sharp analytical and technical skills that will kickstart access to rewarding opportunities across many sectors of the economy, from banking and finance services through to high-tech service and software development.You'll study foundation topics including accounting, information systems, economics, business analytics, management, software engineering, design, mathematics and information systems. As you progress through your degrees, you'll select majors that allow you to specialise within commerce and information technology disciplines.Developed with strong input from our industry partners, this flexible course will allow you to stand out from the crowd with highly developed business acumen and technology leadership skills.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Business systems analystSystem architectSoftware architectPurchasing officerInformation systems technicianTechnology consultantSystem administrator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelors of Commerce / Laws (Honours),"Business, Economics & Law",fees not listed,43568,AUD,Years,5,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",7,https://future-students.uq.edu.au/study/programs/bachelors-commerce-laws-honours-2465,English,A,"This program combines training in conducting research relevant to business or finance with high-level instruction in the law, and helps you develop extensive personal and professional skills.In your commerce studies, you'll undertake a compulsory course on research methods, study electives that will advance your existing knowledge and skills, and complete a thesis on a topic of your choice.Your law courses will take place in seminar-style learning spaces, specifically refurbished for law students. You'll have the opportunity to test your knowledge with your peers and teachers in an active learning environment.You'll graduate with advanced legal and commerce knowledge and skills that set you apart in a competitive job market, while also providing a pathway to future research or learning.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Business systems plannerBusiness systems analystRisk managerCompany secretarySolicitorBarristerLegal project managerBusiness analystManagement consultant
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Commerce / Science,"Business, Economics & Law FacScience Faculty",fees not listed,43200,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-commerce-science-2466,English,A,"This dual program combines thorough understanding in business and commerce with comprehensive knowledge of scientific principles and practices.During the commerce component, you'll build a solid foundation of business skills you can apply to the many challenges of the contemporary business environment. You'll develop your business acumen, financial literacy and data analytical skills while studying topics including accounting, business information systems, business analytics and finance. At graduation, you'll be prepared for many career options in fields like accounting, financial management, banking and information systems.Your science study offers one of the broadest selections of disciplines in Australia, enabling you to develop your interdisciplinary scientific knowledge and practical skills, while pursuing studies that suit your interests and ambitions. You'll also have the chance to gain relevant, real-world experience through employability and work-integrated learning, graduating with highly developed knowledge in your specialist area, superior technical abilities, and advanced independent thinking and communication skills.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Project archaeologistBiopharmaceutical scientistZookeeperExercise physiologistBiomedical technology scientistSenior environmental engineerDietitianMarine biologistMathematics teacherQuantitative researcher
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelor of Commerce (Honours),"Business, Economics & Law",fees not listed,42272,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/bachelor-commerce-honours-2131,English,A,"This one-year program will teach you how to conduct research relevant to business or finance. Entry is based on your undergraduate grade point average.You'll undertake a compulsory course on research methods, study electives that will advance your existing knowledge and skills, and complete a thesis on a topic of your choice.Your honours year will open doors to a career in research or consultancy, industry or academia and provide you with an advantage when applying for roles both in Australia and internationally.Read less","
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Quantitative researcherCustoms and taxation adviserPortfolio governance analystForensic accountantCorporate insolvency managerMerchant bankerFinancial systems accountantCredit and treasury administrator
",Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Commerce / Arts,"Business, Economics & Law FacHumanities and Social Sciences",fees not listed,40256,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-commerce-arts-2443,English,A,"This dual degree program allows you to combine specialised commerce study with a wide range of discipline areas in the arts.You can tailor your studies to suit your passions and interests, whether they lie in languages, politics, world cultures or exploring the past.Your compulsory commerce courses will build a solid foundation of business skills that you can apply to the challenges of the contemporary business environment, including a combination of core and specialist knowledge, along with sharp analytical and technical skills.When you graduate, you'll be in high demand. Being an arts graduate sets you apart, and the transferable skills and knowledge you'll learn – problem-solving, critical thinking, creativity and communication – are valuable assets that will make you a desirable job candidate.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Ministerial officerArts development officerBusiness systems analystUniversity lecturerFinance managerArts criticInvestment analystArts administrator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Communication,Humanities and Social Sciences,fees not listed,34208,AUD,Years,3,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelor-communication-2236,English,A,"With dramatic changes taking place in media industries, technologies and cultures, our Bachelor of Communication prepares you for a lifetime of creative and innovative use of media and communication.You'll build a strong foundation in writing, industry engagement (including internships), practice and production skills, and critical thinking.Your study covers a wide range of communication forms, including emerging media platforms and technologies, social media, mobile media, screen, audio and written forms. You'll gain the skills to reach the right people with the right message, from concept to delivery. Plus you'll develop industry-focused communication tactics through working with real organisations, gaining first-hand experience in strategic industry practice.The core set of courses introduce you to the central features of contemporary communication processes, and you then specialise by choosing a major in either public relations or digital media.All courses combine practice and theory giving you the skills to make your mark on the world.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Communication and engagement officerCommunications managerCommunications officerCommunications adviserPublic relations specialistPublic relations and social media managerDigital media product managerDigital media specialistDigital content producerCopywriter
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Communication / Arts,Humanities and Social Sciences,fees not listed,34208,AUD,Years,4,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelors-communication-arts-2282,English,A,"This dual degree combines communication, an exciting new area of study that encompasses several disciplines, with a diverse range of arts studies. Realise your full creative potential and be in high demand with this empowering dual degree.You'll develop a critical awareness of how communication influences human lives, through courses that examine the many different forms of communication, including verbal, non-verbal and written. The various technologies through which information is transmitted are also considered.The Bachelor of Arts provides a flexible structure with a broad range of disciplines to choose from, and is an appropriate preparation for a wide range of professions. It gives you the opportunity to learn differently and base your expertise on understanding how and why people interact with each other and the universe. The core set of courses introduce you to the central features of contemporary communication processes and a range of complementary arts fields, and you then specialise with your choice of major and minor courses to tailor a career path that enables you to achieve your professional and personal goals.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Content producerCommunications officerAdvertising coordinatorSocial media producerMedia and communications officerTheatre managerPublic relations specialistDigital media specialistCommunication and engagement officerEvents and marketing coordinator
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Communication / Journalism,Humanities and Social Sciences,fees not listed,34208,AUD,Years,4,Years,Yes,Yes,General English subject,IELTS,,"Units 3 & 4, C",6.5,,https://future-students.uq.edu.au/study/programs/bachelors-communication-journalism-2283,English,A,"Communication is an exciting new area of study encompassing several disciplines. You'll develop a critical awareness of how communication influences human lives through courses that examine the many different forms of communication. The wide range of technologies through which information is transmitted are also considered.The Bachelor of Journalism is a professional program aimed at preparing you for entry into work in journalism and related fields. It develops a deep understanding of journalism and its media and communication contexts, and the skills and reflection necessary to be a journalist.The core set of courses introduce you to the central features of contemporary communication and journalistic processes. By combining these courses with your chosen majors, you can tailor a career path to achieve your professional and personal goals.All courses combine practice and theory and provide a sound platform for employment or further study.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Broadcast producerContent producerSocial media producerDigital media managerPublic relations professionalBroadcast writerPolitical stafferMarketing director
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BAH,University Of Queenlands,St Lucia,Bachelor of Communication (Honours),Humanities and Social Sciences,fees not listed,34208,AUD,Years,1,Years,Yes,No,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/bachelor-communication-honours-2237,English,A,This Honours program is an extra year of study which follows on from the Bachelor of Communication. It is designed to prepare you for a lifetime of creative and critical use of media and communication.The program is based on a combination of coursework and research in a relevant area of communication. The aim of the program is to round off the learning experiences you gained at an undergraduate level by providing you with opportunities for research and leadership under close supervision. You will research a communication-related issue in-depth and present your findings in the form of a thesis.The knowledge and skills you will develop are widely valued and can be used in a variety of careers that require strong communication abilities.Read less,"
Our programs prepare you for your first job and beyond. Here are some of the careers you could be on your way to:Digital content producerSocial media managerCopywriterBroadcast producerContent producerMarketing coordinatorCorporate communications officerBroadcasterCorrespondent/JournalistPublic relations professional
",Australia,No,Yes,No,Yes,No,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelor of Computer Science,"Engineering, Architecture & Information Technology",fees not listed,45120,AUD,Years,3,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelor-computer-science-2451,English,A,"The pace of change in digital technologies is extraordinary. Artificial intelligence, unprecedented computer power, the Internet of Things, big data and automation will continue to transform the way we work and the jobs we do in the future.The Bachelor of Computer Science is a 3 year program designed to provide a deeper understanding of all aspects of computer technology.As part of the program, you'll combine theory with hands-on experience to learn how to create and analyse computer-based systems. You'll develop the strong analytical, logical and development skills necessary to advance computing and its applications.With more 50 years experience in teaching computer science, you'll be joining a university where you’ll gain the solid technological foundations and skills to play a critical role in creating, developing, implementing and evaluating new systems and technology for use in our society.As part of the program, you can specialise in cyber security, data science, machine learning, programming languages or scientific computing. You'll graduate ready to launch into an exciting career with skills that are in high demand from some of the world’s biggest technology corporations.Dual programsSave time and double your skills and your opportunities with a dual degree. You can study the Bachelor of Computer Science as a part of these dual programs:Bachelor of Computer Science / ArtsBachelor of Computer Science / Engineering (Honours)Bachelor of Computer Science / MathematicsBachelor of Computer Science / ScienceJoin a growing industryAll of Australia's top 5 emerging jobs feature automation or Artificial Intelligence (AI) skills (LinkedIn 2020 Emerging Jobs Report Australia).Demand for technology workers will grow by 100,000 between 2018 and 2024 (ACS Australia's Digital Pulse 2019).Australia’s technology workforce has seen average growth trend of 2.5% per annum between 2011 and 2018 (Australia's Digital Pulse 2019).82.5% of graduates are in full-time employment (Computer and Information Systems Quality Indicators for Learning and Teaching, 2019).Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Cyber security analystData scientistMachine learning engineerSoftware engineerTechnical business analystData engineerStatistical analystSecurity architect
",Australia,No,Yes,No,Yes,Yes,,Normal,No
BA,University Of Queenlands,St Lucia,Bachelors of Computer Science / Business Management,"Business, Economics & Law FacEngineering, Architecture & Information Technology",fees not listed,44416,AUD,Years,4,Years,Yes,Yes,General English subject,Mathematical Methods,IELTS,"Units 3 & 4, C","Units 3 & 4, C",6.5,https://future-students.uq.edu.au/study/programs/bachelors-computer-science-business-management-2463,English,A,"The pace of change in digital technologies is extraordinary.The dual Bachelor of Computer Science / Bachelor of Business Management program is designed to position you as a strategic business leader, ready to tackle the technological and business challenges of the future.Gain a deeper understanding of all aspects of computer technology and graduate with technical skills that will allow you to create and analyse computer-based systems, while developing skills that will help you adapt in rapidly changing business environments.You'll study topics including entrepreneurship, human resources, marketing, management, business technologies, and advanced computing applications.Graduate ready to launch into an exciting career with skills that are in high demand from some of the world’s biggest technology corporations.Read less","
Our programs prepare you for your first job and beyond. Depending on which major you choose, here are some of the careers you could be on your way to:Data scientistCyber security analystMachine learning engineerTechnical business analystBusiness development managerInformation systems designerBusiness analystSecurity architect
",Australia,No,Yes,No,Yes,Yes,,Normal,No
