Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Course_Delivery_Mode,Free TAFE
MST,Deakin University,Geelong,Master of Information Technology Management (Professional),"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Graduate Certificate,,,,,,https://www.deakin.edu.au/course/master-information-technology-management-professional,English,D,"Information Technology is driving digital disruption, with new technology helping redefine many industries. To take advantage of the opportunities that information technology offers, businesses need skilled staff who can lead and manage IT projects, services, and departments.Deakin’s Master of Information Technology Management (Professional) will equip you with specialist knowledge and skills necessary to lead and manage information technology projects and people within enterprises.","Graduates will have the specialist knowledge necessary to work as a skilled and adaptable manager of a range of IT operation and transformation projects, with progression to department management; capable and confident in modern enterprise settings requiring adoption of strong security methodologies and practices. As a Master of Information Technology Management graduate, you may find employment as a IT Project Manager, Digital Transformation Manager, Innovation IT Service Manager, Incident Management Lead, Technical Consultant, Cyber Security Project Manager, Delivery Lead, Application Development Lead, IT Project Coordinator/Officer or Data Migration Lead.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Information Technology Management,"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,Graduate Certificate,,,,,https://www.deakin.edu.au/course/master-information-technology-management,English,D,"Information Technology is driving digital disruption, with new technology helping redefine many industries. To take advantage of the opportunities that information technology offers, businesses need skilled staff who can lead and manage IT projects, services, and departments.Deakin’s Master of Information Technology Management will equip you with knowledge and skills necessary to lead and manage information technology projects and people within enterprise. This course is ideal for students without a computing background, as well as those who’d like to bolster their industry experience with a recognised academic qualification.","Graduates will have the specialist knowledge necessary to work as a skilled and adaptable manager of a range of IT operation and transformation projects, with progression to department management; capable and confident in modern enterprise settings requiring adoption of strong security methodologies and practices. As a Master of Information Technology Management graduate, you may find employment as a IT Project Manager, Digital Transformation Manager, Innovation IT Service Manager, Incident Management Lead, Technical Consultant, Cyber Security Project Manager, Delivery Lead, Application Development Lead, IT Project Coordinator/Officer or Data Migration Lead.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Information Technology (Professional),"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Graduate Certificate,Bachelor degree,Bachelor degree,,,,https://www.deakin.edu.au/course/master-information-technology-professional,English,D,The Master of Information Technology (Professional) is designed to extend the specialised information technology skills obtained in the Master of Information Technology by providing students with the opportunity to undertake a period of industry-based learning or a research project under the supervision of our internationally-recognised research staff.You will develop expert knowledge of the technical aspects of information technology as well as in-depth skills in your chosen area of specialisation.This course has a strong IT industry focus and empowers students to apply the acquired knowledge and skills towards professional practice and enables them to create innovative IT solutions to solve real-world problems. Students will develop teamwork and leadership skills through close mentorship during industry projects and engagement in researching cutting edge IT solutions.Want to gain in demand IT skills and advance you career across any industry?,"Graduates of this course may find employment as a business analyst, network administrator, database administrator, security analyst, solutions architect, software developer, technology consultant, data analyst, augmented/virtual reality developer, or security systems manager.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Information Technology,"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,Bachelor degree,Bachelor degree,,,,https://www.deakin.edu.au/course/master-information-technology,English,D,"Deakin’s Master of Information Technology provides a combination of leading-edge theory and technical knowledge with hands-on practical experience to prepare you for a successful career as an IT professional in Australia and around the world.Delivered in a supportive learning environment, this course will transform you into a competent IT professional with the capacity to develop and implement IT solutions to complex industry-related problems.As a graduate, you will possess a solid understanding of the issues, concepts and practices in IT and a broad knowledge of the technological aspects of IT. You will also develop a raft of transferrable skills that will enable you to be an effective and efficient IT professional.Want to be at the forefront of cutting-edge tech and advance your career in any sector?","As a Master of Information Technology graduate, you may find employment  as a business analyst, network administrator, database administrator,  security analyst, solutions architect, software developer, technology  consultant, or security systems manager.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Information Systems,Faculty of Business and Law,28400,,AUD,Years,2,Year,No,No,Honours,Bachelor degree,Bachelor degree,,,,https://www.deakin.edu.au/course/master-information-systems,English,D,The Master of Information Systems has been developed in response to the rapid growth in the use of information systems and eBusiness applications by businesses and governments internationally.,"This course teaches students the skills required to manage the impact of technologies in organisations, understand the role of technology in managing knowledge and information, and recognise the role of modern information systems in society and business. Graduates can move into careers as data analysts, business analysts, systems analysts, e-Business specialists, security analysts, and information systems project leaders.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Humanitarian Assistance,Prospective Student Enquiry Centre,22200,,AUD,Years,1,Year,Yes,Yes,honours,Bachelor degree,,,,,https://www.deakin.edu.au/course/master-humanitarian-assistance,English,D,"If you’re working in or wishing to work in the humanitarian sector, kick-start your career with an industry-relevant, formal qualification.","It is expected that completion of the Master of Humanitarian Assistance will place you in a favourable position to advance your professional standing.  Employment in the humanitarian field is expanding, including in related areas, such as teaching, training, organisation and community capacity building, disaster risk reduction assessment and programming, consulting enterprises, journalism and communications, project management and community development. Opportunities are available in government and non-government agencies concerned with the provision of all aspects of emergency and humanitarian responses including service provision, logistical support, communications, program management and support, community engagement and support, funding, coordination, monitoring and evaluation. For more information go to DeakinTALENT",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Health Promotion,Prospective Student Enquiry Centre,26000,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-health-promotion,English,D,"The Master of Health Promotion gives you the skills and platform to create healthy social and ecological environments for whole populations. You will develop skills and knowledge in health program planning, evidence-based strategies, policy, advocacy and research to prevent, minimise and respond early to health issues and their underlying causes.","Following successful completion of the Master of Health Promotion, you will be qualified to take advantage of the career opportunities that exist world-wide in national and international health organisations; medium-sized businesses; multinational corporations; community organisations; human services agencies; local, state and federal government departments; statutory authorities; and Non-Government Organisations (NGOs).",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Health Economics,Prospective Student Enquiry Centre,26200,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-health-economics,English,D,"Turn data into evidence-based decisions that influence positive change in the healthcare system by studying the Master of Health Economics. Graduate with advanced skills in resource allocation and economic modelling, and use your expertise to inform policy and health practices on a global scale.Ready to realise your career potential by joining one of the largest and most prominent health economics programs in Australia?","The health sector is Australia’s largest and fastest-growing*. With more jobs and an increased demand for skilled health professionals, you’ll have more opportunities to take your career forward. Use your specialised skills and extensive practical experience to confidently explore roles in:  pharmaceutical and health technology industries health insurance hospitals, community health organisations and healthcare management international health organisations such as WHO, UNDP, OECD, the World Bank Group and the Asian Development Bank government departments such as Health and Treasury and the Productivity Commission non-government agencies, research institutes and think tanks corporate consulting firms.  In addition to the diverse career options this course opens up, graduates also have the opportunity to join Deakin’s leading health economics academics by progressing to a PhD. *Industry Employment Projections 2019 Report, Department of Employment, Skills, Small and Family Business",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Health and Human Services Management,Prospective Student Enquiry Centre,26000,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-health-and-human-services-management,English,D,"Build the leadership, managerial and analytical skills to influence positive change in healthcare with the Master of Health and Human Services Management. Open the door to senior roles within the health sector and use your platform to improve healthcare delivery and contribute to healthier communities.Want the skills to lead from the front in the growing health and human services sector?","The healthcare sector is projected to be Australia’s biggest and fastest-growing sector over the next five years*. With a Master of Health and Human Services Management, you will have an incredibly important role to play in managing the new projects, services and jobs that emerge from this growth. Your specialised skills combined with your practical experience will prepare you for management and leadership roles across a variety of areas including:  public health departments hospital management nursing home management clinic management medical practices mental health organisations community health centres rehabilitation centres skilled nursing facilities healthcare associations welfare and human service delivery organisations policy roles within government major healthcare infrastructure projects  Recent graduates have gone on to work in international agencies with a presence in public health, divisions of general practice, health administration departments, hospitals and associated networks. *Industry Employment Projections 2019 Report, Department of Employment, Skills, Small and Family Business",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Financial Planning,Student Services Network,27600,,AUD,Years,1.5,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-financial-planning,English,D,"Designed to meet the requirements of Australia’s new financial planning standards body, the Master of Financial Planning is designed to provide you with innovative and applied financial planning education solutions by combining ethical decision-making with modern financial advice strategies.The finance industry is rapidly changing. Ready to secure your future with a degree that meets new requirements while empowering you to build a more successful career?","From 1 January 2019, FASEA’s new education standards come into place and, by 1 January 2026, all financial planners will need an approved qualification. These reforms have created an increased demand for registered financial planners with a high-level understanding of what it means to provide responsible advice.The Master of Financial Planning is approved by FASEA, ensuring Deakin students graduate with the right qualification and skills to take advantage of this demand.Whether you’re currently working in the industry or looking to move into a financial planning role, you’ll be prepared to excel in a variety of positions, including:  financial adviser insurance adviser business development manager superannuation consultant portfolio analyst investment banker paraplanner claims administrator compliance manager risk adviser",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Film and Television,Prospective Student Enquiry Centre,22000,,AUD,Years,2,Year,Yes,Yes,Honours,Bachelor degree,Graduate Certificate,,,,https://www.deakin.edu.au/course/master-film-and-television,English,D,The Masters of Film and Television provides the opportunity to become a media professional by developing your production skills within emerging media forms and opportunities.,"Graduates will be well placed for a successful career in media production from film making advertising, sports media, and broadcast television to the production of online content",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Engineering Research - IISRI,No Faculty Listed,Fees not listed,,AUD,Years,2,Year,Yes,Yes,Honours,,,H2B,,,https://www.deakin.edu.au/course/master-engineering-research-iisri,English,D,"A full-time member of the academic staff, experienced in research in the Institute for Intelligent Systems Research and Innovation (IISRI), will be appointed to as supervisor for each student in the Master of Engineering. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment. Students will be referred to prospective supervisors in order to establish a possible research project.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Engineering Research- IFM,No Faculty Listed,Fees not listed,,AUD,Years,2,Year,Yes,Yes,Honours,,,H2B,,,https://www.deakin.edu.au/course/master-engineering-research-ifm,English,D,As a Masters by Research student at the Institute for Frontier Materials (IFM) you will receive unique research training to equip you for a range of future careers or a pathway to PhD studies. The Master of Engineering is normally completed over two years. You can choose from a number of units and a range of interesting and industry relevant research projects.,"A Master of Engineering (Research) at the Institute for Frontier Materials provides excellent research training to equip you for a range of careers. It provides a pathway to future PhD studies and training for jobs such as research scientists in industry, research engineers in fields such as textiles, energy, 3D printing and health.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Engineering (Professional),"Faculty of Science, Engineering and Built Environment",34600,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-engineering-professional,English,D,"Study the Master of Engineering (Professional) and you’ll develop technical skills, a positive approach to problem solving and the ability to work as part of a team, while focusing on practical experience and a supervised research or industry project that provides you with the advanced project management skills required to tackle complex, industry-focused problems head on.This degree focusses on practical experience and enables you to partner with industry and form professional networks.This course is designed to extend your research, technical engineering and professional skills gained from a 4-year undergraduate degree. Throughout the degree you will acquire advanced engineering skills and the forward-thinking, innovative and entrepreneurial skills employers are looking for, while strengthening and extending your understanding of engineering through the pursuit of specialised study.Want to advance your career through specialised study?","With strong demand for professional engineers continuing to increase, engineering graduates can be selective about the location and type of employer they want to work for. Employers are looking for graduates who are fully equipped with advanced engineering skills and capable of starting work projects immediately. Graduates of this course may find career opportunities in a wide range of industries associated with their study area producing job-ready graduates that industry is looking for.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Engineering Research,"Faculty of Science, Engineering and Built Environment",Fees not listed,,AUD,Years,2,Year,Yes,Yes,Honours,,,H2B,,,https://www.deakin.edu.au/course/master-engineering-research,English,D,"A full-time academic staff member experienced in research, will be appointed as supervisor for each student in the Master of Engineering. Associate supervisors, internal or external, may be appointed to assist the principal supervisor. Students may be required to meet certain attendance requirements and will complete a thesis embodying the results of research carried out in the field of study specified at the time of enrolment.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Engineering,"Faculty of Science, Engineering and Built Environment",34600,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-engineering,English,D,"Study the Master of Engineering and you will develop technical skills, a positive approach to problem solving and the ability to work as part of a team, while focusing on practical experience and a supervised research or industry project that provides you with the advanced project management skills required to tackle complex, industry-focused problems head on.This degree focusses on practical experience and enables you to partner with industry and form professional networks.This course is designed to extend your research, technical engineering and professional skills gained from a 3-year undergraduate degree.Throughout the degree you will acquire advanced engineering skills and the forward-thinking, innovative and entrepreneurial skills employers are looking for, while strengthening and extending your understanding of engineering through the pursuit of specialised study.Want to develop advanced engineering skills and progress your career?","Graduates of this course may find career opportunities in a wide range of engineering industries associated with their specialisation. With strong demand for professional engineers continuing to increase, engineering graduates can be selective about the location and type of employer they want to work for. Employers are looking for graduates who are fully equipped with advanced engineering skills and capable of starting work projects immediately.",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Energy System Management (Professional),"Faculty of Science, Engineering and Built Environment",34600,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-energy-system-management-professional,English,D,"Engineering offers an exciting future with an increasing demand for graduates both in Australia and internationally. With ambitious renewable energy targets around the world, there is an increasing global demand for skilled senior engineers who can design, manage and maintain new distributed energy grid systems.The Master of Energy System Management (Professional) focuses on practical and real-world problems that blend project-based and workplace learning.This two-year professional program extends your knowledge in energy management systems through a unique blend of engineering, IT and science units. With a focus on research, you’ll complete specific research units and a research project in your final year of study.Upon graduation, you will be equipped with knowledge and skills to tackle problems associated with energy systems that include; efficiency and renewable and alternative solutions and policy.Want to develop real-world solutions to global energy challenges?","Graduates will be able to take responsibility for interpreting and implementing energy changes for society, business and government, and for ensuring that policy decisions are adequately informed. These skills would equip graduates to work in specialist roles such as: • Energy Manager• Renewable Energy Engineer• Energy Systems Engineer• Energy Supply Consultant",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Energy System Management,"Faculty of Science, Engineering and Built Environment",34600,,AUD,Years,1,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-energy-system-management,English,D,"Engineering offers an exciting future with an increasing demand for graduates both in Australia and internationally. With ambitious renewable energy targets around the world, there is an increasing global demand for skilled senior engineers who can design, manage and maintain new distributed energy grid systems.The Master of Energy System Management focuses on practical and real-world problems that blend project-based and workplace learning.This one-year coursework program extends your knowledge in energy management systems through a unique blend of engineering, IT and science units. Upon graduation, you will be equipped with knowledge and skills to tackle problems associated with energy systems, including efficiencies, renewable and alternative solutions, and policy, all whilst considering environmental impacts. You will be leaders in society’s energy changes and be able to represent both business and government.Want to develop real-world solutions to global energy challenges?","Graduates of this course will have skills necessary to work as a highly skilled engineer with expertise in Energy System Management. Graduates will be able to take responsibility for interpreting and implementing energy changes for society, business and government, and for ensuring that policy decisions are adequately informed. These skills would equip graduates to work in specialist roles such as: • Energy Manager• Renewable Energy Project Engineer• Energy Systems Engineer• Energy Supply Consultant",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Education (Research),Prospective Student Enquiry Centre,Fees not listed,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-education-research,English,D,"This is a supervised research program. The research of each candidate is conducted under the supervision of a full-time member of the academic staff. Candidates are required to participate in an oral colloquium about one third of the way through candidature in which the proposed research is defended, and will ultimately to submit a thesis embodying the results of their research. The thesis may be a single volume of disciplinary scholarship or a folio consisting of an exegesis and two to four research products relating to professional practice.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Education (Research),Prospective Student Enquiry Centre,Fees not listed,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-education-research,English,D,"This is a supervised research program. The research of each candidate is conducted under the supervision of a full-time member of the academic staff. Candidates are required to participate in an oral colloquium about one third of the way through candidature in which the proposed research is defended, and will ultimately to submit a thesis embodying the results of their research. The thesis may be a single volume of disciplinary scholarship or a folio consisting of an exegesis and two to four research products relating to professional practice.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Warrnambool,Master of Education (Research),Prospective Student Enquiry Centre,Fees not listed,,AUD,Years,2,Year,Yes,Yes,,,,,,,https://www.deakin.edu.au/course/master-education-research,English,D,"This is a supervised research program. The research of each candidate is conducted under the supervision of a full-time member of the academic staff. Candidates are required to participate in an oral colloquium about one third of the way through candidature in which the proposed research is defended, and will ultimately to submit a thesis embodying the results of their research. The thesis may be a single volume of disciplinary scholarship or a folio consisting of an exegesis and two to four research products relating to professional practice.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Education,Prospective Student Enquiry Centre,24400,,AUD,Years,1.5,Year,Yes,Yes,honours,Bachelor degree,Bachelor degree,,,,https://www.deakin.edu.au/course/master-education,English,D,Graduates of this course will possess an understanding of contemporary education issues and discourses; have high-level critical and evaluative skills; will be able to translate into practice their experiences and understandings of the program; and will have demonstrated their ability to undertake educational research projects.,"This course offers relevant professional learning to teachers who seek to move into, or who already occupy, leadership, coordination, specialist or professional development positions in school systems, or who seek to move from school education to other education and training sectors. For more information go to 'DeakinTALENT '",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Dietetics,Prospective Student Enquiry Centre,35800,,AUD,Years,1.5,Year,Yes,No,,,,,,,https://www.deakin.edu.au/course/master-dietetics,English,D,"The Master of Dietetics prepares you to solve widespread health issues through science-based, diet-related treatments. Take a big step towards becoming an Accredited Practising Dietitian, and build advanced skills that allow you to improve the health and wellbeing of the individuals and communities you work with.","The prevalence of health issues such as obesity, diabetes, mental illness and malnutrition has increased the demand for qualified dietitians who can use food as a form of treatment and prevention. So much so that jobs in nutrition and dietetics are set to grow 17.6% by 2023*. The skills you learn and practical experiences you’re exposed to will set you up to take advantage of this demand. You’ll be able to confidently enter all areas of dietetics, including:  clinical (hospital) dietetics community nutrition private practice public health sports nutrition dietetic education and research food service public relations, marketing, communications and media health promotion and policy development.  You can find additional careers information about this course here. *Australian Government 2018 Occupation Projections",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Data Science,"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Honours,Graduate Certificate,Graduate Certificate,,,,https://www.deakin.edu.au/course/master-data-science,English,D,"Deakin’s Master of Data Science prepares students for professional employment across all sectors. The sheer volume and complexity of data already at the fingertips of businesses and research organisations gives rise to challenges that must be solved by tomorrow’s graduates and modern organisations are placing increasing emphasis on the use of data to inform day-to-day operations and long-term strategic decisions.Throughout your studies you’ll gain the technical skills to harness the power of data through artificial intelligence and machine learning to develop innovative solutions to the important challenges being faced by industry and governments.With a growing demand for data specialists in every sector, you’ll be able to help organisations manage risk, optimise performance and add a competitive advantage through the increasing volumes of data collection.Want to become a data science specialist capable of using data to learn insights and support decision making?","Graduates of this course may find careers as data analysts, data scientists, analytics programmers, analytics managers, analytics consultants, business analysts, management advisors, management analysts, business advisors and strategists, marketing managers, market research analysts and marketing specialists.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Cyber Security (Professional),"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,Bachelor degree,Graduate Certificate,,,,https://www.deakin.edu.au/course/master-cyber-security-professional,English,D,"The Master of Cyber Security (Professional) is designed to extend the specialised cyber security skills obtained in the Master of Cyber Security by providing students with the opportunity to undertake a period of industry-based learning or a research project under the supervision of our internationally-recognised research staff.The course prepares you for a variety of security roles within business, government and law enforcement by combining technical studies in system security, digital forensics and analytics with organisational security, governance and policy skills. In an increasingly digital world, a serious challenge facing governments and organisations is how to deal with the dramatic increase in the number and severity of cyber attacks which cause great loss to business, government and society. Having professionals with cyber security skills is crucial for the ongoing success of our digital future.Want to combat cyber crime and cyber terrorism?","Career options are varied, you could work anywhere in the world as a:  security analyst project manager security system manager cryptographer security consultant security system developer or programmer information security auditor business continuity or IT security engineer.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Cyber Security,"Faculty of Science, Engineering and Built Environment",28400,,AUD,Years,2,Year,Yes,Yes,Honours,Graduate Certificate,Graduate Certificate,,,,https://www.deakin.edu.au/course/master-cyber-security,English,D,"In an increasingly digital world, cyber-attacks are an everyday occurrence. As a result, cyber security professionals are in high demand around the world to protect organisations in all sectors from increasingly sophisticated cyber threats.  Deakin’s Master of Cyber Security equips you with the specialised skills to investigate and combat cyber crime and prepares you for a successful career in cyber security anywhere in the world.Throughout the Master of Cyber Security, you will learn how to detect, analyse and confront cyber security challenges. You will focus on a range of studies, and gain knowledge about system security and digital forensics, analytics, organisational security and human aspects of cyber security. This vital experience will prepare you to counter the number one criminal threat to modern-day society.Ready to take on an expert security role within business, government or law enforcement?","Career options are varied, you could work anywhere in the world as a:  security analyst project manager security system manager cryptographer consultant security system developer or programmer information security auditor business continuity or IT security engineer.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Cultural Heritage and Museum Studies (Professional),Prospective Student Enquiry Centre,21800,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-cultural-heritage-and-museum-studies-professional,English,D,"Develop the knowledge, research skills and practical experience to make a difference in the cultural heritage sector. Whether you want to work with collections, manage a museum or heritage site, or protect and interpret significant sites, landscapes or intangible cultural heritage, specific pathways through the Masters mean you can create a program that is right for you.","This course provides an integrated approach for those working in government agencies, private corporations, community organisations and in private practice in a range of professions. Typical job titles include: heritage officer, heritage site or museum manager, interpretation officer, registrar, curator, public programs officer, researcher, and project officer. The course also offers a PhD pathway for those students without an undergraduate Honours degree (dependant upon chosen research option). For more information go to DeakinTALENT",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Cultural Heritage and Museum Studies,Prospective Student Enquiry Centre,21800,,AUD,Years,1,Year,Yes,Yes,honours,Bachelor degree,,,,,https://www.deakin.edu.au/course/master-cultural-heritage-and-museum-studies,English,D,"The Master of Cultural Heritage and Museum Studies allows you to specialise in the areas you want to take your career into. You’ll develop the knowledge, research skills and practical experience to make a difference in the way we engage with our past.","By researching the past, you’ll be contributing to making it accessible in the present – leading to stronger community engagement and a deeper understanding of how cultures have come to be. More than ever, society is wanting to gain a better understanding of the past and to create positive change in the present – something you can be a part of with the expertise you’ll develop. Opening a broad range of roles both locally and abroad, your future roles could include:  heritage officer heritage site or museum manager/director interpretation officer registrar curator public programs officer exhibition officer researcher project officer.  Completion of the course can be used as a pathway to PhD through research training and a two-credit point research minor thesis. The graduate certificate and graduate diploma elements of the cultural heritage and museum studies suite are possible early exits, both giving you a solid foundation of knowledge to confidently apply for entry-level roles. For more information go to DeakinTALENT",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Creative Arts,Prospective Student Enquiry Centre,22200,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-creative-arts,English,D,Realise your full potential as a creator while specialising in an area of passion with a Master of Creative Arts. Graduate with an eye-catching portfolio and build transferable skills that prepare you to be flexible across the creative jobs of the future.Want to push your creative practice to new heights?,"Graduate with specialist knowledge, transferable creative skills and real-world experience that prepares you for a diverse range of creative roles in areas such as:   entrepreneurship and management in the creative arts design video, sound and multimedia production freelancing as a creator or artist art production and curation consulting  Your skills will be sought-after in museums and galleries, all levels of government, boutique art companies and design agencies. You can also explore opportunities in festivals, community events and curatorial projects typically funded by government and philanthropic entities. For more information go to DeakinTALENT",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Creative Arts,Prospective Student Enquiry Centre,22200,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-creative-arts,English,D,Realise your full potential as a creator while specialising in an area of passion with a Master of Creative Arts. Graduate with an eye-catching portfolio and build transferable skills that prepare you to be flexible across the creative jobs of the future.Want to push your creative practice to new heights?,"Graduate with specialist knowledge, transferable creative skills and real-world experience that prepares you for a diverse range of creative roles in areas such as:   entrepreneurship and management in the creative arts design video, sound and multimedia production freelancing as a creator or artist art production and curation consulting  Your skills will be sought-after in museums and galleries, all levels of government, boutique art companies and design agencies. You can also explore opportunities in festivals, community events and curatorial projects typically funded by government and philanthropic entities. For more information go to DeakinTALENT",Australia,No,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Construction Management (Research),"Faculty of Science, Engineering and Built Environment",Fees not listed,,AUD,Years,2,Year,Yes,Yes,Honours,,,H2B,,,https://www.deakin.edu.au/course/master-construction-management-research,English,D,"Deepen your expertise in a chosen area within the field of construction management through independent, sustained and academically-supervised research.The Master of Construction Management (Research) gives you the opportunity to conduct research in the construction management and building disciplines. You’ll write a thesis explaining the research carried out in your field of study.",,Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Geelong,Master of Construction Management (Professional),"Faculty of Science, Engineering and Built Environment",26800,,AUD,Years,2,Year,Yes,Yes,WAM,WAM,,60,60,,https://www.deakin.edu.au/course/master-construction-management-professional,English,D,"The Master of Construction Management (Professional) provides you with specialised skills related to the theoretical, evaluative and research frameworks that underpin the construction professions.Students will be challenged to stretch their thinking in a supportive environment and instilled with the motivation to be independent learners in their career.The Master of Construction Management (Professional) offers the opportunity for students with an undergraduate degree in a civil engineering or built environment discipline to further explore their interests and take the next step in their career.It is also suitable for those with degrees from non-related disciplines who have demonstrable professional experience in construction, through public or private enterprises, who wish to formalise their entry into the construction management profession.Ready for a diverse career path in research or industry?","As a graduate of this course, you will find career opportunities in the fields of quantity surveying, project management and construction management with a wide range of employers, including construction companies and consultancies. You will also be qualified for relevant positions in client organisations, in the property development arms of government departments, and in commercial companies such as banks, retailers and manufacturers.Construction management professionals are generally highly mobile and the Royal Institution of Chartered Surveyors (RICS) accreditation provides an immediate, readily recognised international qualification. Graduates who wish to do so will be able to pursue their careers in Europe, Asia, the Middle East and North America.  This course is relevant to experienced mid career construction professionals who are seeking to extend themselves into future leadership positions within the industry.",Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,Deakin University,Melbourne,Master of Communication,Prospective Student Enquiry Centre,22000,,AUD,Years,2,Year,Yes,Yes,Bachelor degree,,,,,,https://www.deakin.edu.au/course/master-communication,English,D,"The media and communications landscape is ever-changing, frequently in a state of flux. Future-proof your communications career – advance your current skill-set, delve into contemporary research and develop the critical knowledge required to become a leader in this rapidly evolving industry. Ready to become a highly sought-after, communications practitioner with thoroughly honed strategic and problem-solving skills?","Now more than ever is a great time to be in the media and communications industry. From media agencies and newsrooms, to publications, community relations and government organisations, anywhere in the world – the career opportunities are vast. Our Master of Communication prepares you for roles such as:  public relations specialist investigative journalist corporate affairs director media adviser communications consultant technical writer visual designer social media manager.   For more information go to 'DeakinTALENT",Australia,Yes,Yes,No,Yes,No,,Normal,No
